tipo,pregunta,materia,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,opcion_f,correctas,respuesta_correcta,respuesta_modelo,criterios
abierta,¿CUÁLES SON LOS EFECTOS DE LA CONDICION RESOLUTORIA TACITA?,Derecho,,,,,,,,"Esta condición se sobreentiende siempre en los contratos sinalagmáticos(contrato bilateral); para cuando una de las partes no cumpla con su obligación. La parte afectada(a la que no se le cumplió lo pactado), puede exigirle a la otra el cumplimiento del contrato, en caso de que sea posible, o pedir la rescisión del mismo y el pago por daños y perjuicios. La rescisión debe pedirse judicialmente y el juez puede conceder al demandado un término proporcionado a las circunstancias.",,
abierta,EXPLIQUE EN QUE CONSISTE LA TEORIA DE LOS RIESGOS:,Derecho,,,,,,,,#¿NOMBRE?,,
abierta,¿QUÉ ES LA PRUEBA?,Derecho,,,,,,,,Es la acción y efecto de probar; y probar es demostrar de algún modo la certeza de un hecho o la verdad de una afirmación.,,
abierta,¿QUÉ SE ENTIENDE POR CARGA DE LA PRUEBA Y A CARGO DE QUIEN SE ESTABLECE ESTA?:,Derecho,,,,,,,,"La carga de la prueba, no es más que la obligación de las partes intervinientes en un proceso civil de probar los hechos fundamentadores de la norma que le es favorable si se pretende probarlos. Esta se establece a cargo de quien invoca en su favor una relación de derecho o una situación jurídica.",,
abierta,¿EN QUÉ CONSISTE LA PRUEBA DOCUMENTAL?,Derecho,,,,,,,,"Es el medio de prueba por excelencia, aplicable a los actos jurídicos(acto voluntario lícito, tienen por finalidad establecer entre personas relaciones jurídicas, crear, modificar, transferir, conservar o aniquilar derechos), en oposición a los hechos jurídicos(acontecimiento susceptible de producir alguna adquisición, modificación, transferencia o extinción de las obligaciones) propiamente dichos.",,
abierta,¿QUÉ ES UN DOCUMENTO AUTENTICO?,Derecho,,,,,,,,"Es aquel documento que es autorizado por un oficial público competente, en relación a la naturaleza de los hechos que constan en él; y al lugar donde se ha redactado.",,
abierta,¿QUÉ ES UN DOCUMENTO PRIVADO’,Derecho,,,,,,,,"Es el redactado con intención de comprobar un acto jurídico; pero sin que intervenga un oficial público. Este se opone al documento auténtico; ya que es redactado por personas privadas, y firmado sin estar sujetos a ninguna condición de forma.",,
abierta,¿CUÁL ES LA FUERZA PROBATORIA DE LOS DOCUMENTOS PRIVADOS’:,Derecho,,,,,,,,"Esta está reconocida en el código civil Dominicano; principalmente en sus articulados del 1322 al 1326; los cuales entre otras cosas establecen claramente que “ el acta o documento privado reconocido por aquel a quien se opone, o reconocido legalmente, produce entre sus autores herederos o causahabientes la misma fe que los documentos públicos”",,
abierta,¿ CUÁLES SON LOS DOCUMENTOS PRIVADOS QUE NO REVISTEN EL CARÁCTER DE DOCUMENTOS INSTRUMENTALES?,Derecho,,,,,,,,"Los Libros de Comercio. Los Registros y Papeles Domésticos. Los Recibos puestos a continuación, al margen y al dorso de un documento. Copia de Títulos. Documentos Recognocitivos y Confirmatorios.",,
abierta,¿QUÉ ES LA PRUEBA POR JURAMENTO?,Derecho,,,,,,,,"Es invocar como testigo a la Divinidad, sobre la verdad de un hecho que se afirma; o como la afirmación solemne de un hecho. Este solo prueba a favor del que lo ha deferido o contra él; y de sus herederos y causahabientes, o contra ellos.",,
abierta,DEFINA QUE ES LA SOCIEDAD O EL CONTRATO DE SOCIEDAD:,Derecho,,,,,,,,"Es un contrato por medio del cual dos o más personas convienen poner cualquier cosa en común, con objeto de dividirse el beneficio que pueda resultar de ello.",,
abierta,¿CUALES SON LOS ELEMENTOS CONSTITUTIVOS DEL CONTRATO DE SOCIEDAD?,Derecho,,,,,,,,"Una cosa puesta en común; es decir, una aportación social efectuada por cada uno de los socios. Los Beneficios por realizar, de orden económico, lo que distingue la sociedad de la asociación. La división entre ellos (socios) de los beneficios y pérdidas; demostrando con ello, una voluntad particular.",,
abierta,¿CUÁLES SON LAS DIVERSAS CATEGORIAS DE SOCIEDADES CIVILES?,Derecho,,,,,,,,Universales Particulares.,,
abierta,EXPLIQUE EL FUNCIONAMIENTO DE LA SOCIEDAD CIVIL:,Derecho,,,,,,,,"Esta funciona de manera tal, que los socios son deudores para con la sociedad; esta es administrada por un gerente designado o gerentes designados, en el acta constitutiva o en una posterior; o por todos los socios. Las facultades del gerente se las da el acta constitutiva o en su defecto se regirá por la noción de acto de administración. Las obligaciones contraídas por el o los gerentes con terceras personas, serán a cargo de la sociedad; y si son todos (los socios) gerentes, uno de ellos no obliga a los demás.",,
abierta,DIGA COMO SE DISUELVE LA SOCIEDAD:,Derecho,,,,,,,,"Por el vencimiento del plazo pactado. Por la extinción de la cosa o la realización de su objeto. Por la muerte natural de cualquiera de los asociados. Por la muerte civil, la Interdicción o bancarrota de uno de ellos. Por la voluntad de uno solo o de varios de ellos de no continuar en sociedad.",,
abierta,EXPLIQUE COMO SE PRUEBA EL CONTRATO DE SOCIEDAD:,Derecho,,,,,,,,"Como no está sometido a regla particular, solamente exige que se haga constar por escrito, cuando su valor excede los quinientos francos. Como el contrato de sociedad es sinalagmático, su documento hecho debe levantarse en duplicado, triplicado y otros.",,
abierta,DIGA EL CONCEPTO DE CONTRATO DE MANDATO:,Derecho,,,,,,,,"Es un contrato en virtud del cual una persona llamada mandante, encarga a otra, a quien se denomina mandatario, la realización por cuenta de aquella, de actos jurídicos.",,
abierta,¿ CÓMO PUEDE SER EL CONTRATO DE MANDATO?,Derecho,,,,,,,,A título Gratuito Oneroso,,
abierta,¿ CÓMO SE PRUEBA EL MANDATO?,Derecho,,,,,,,,"Aplicándole las reglas del derecho común; si el objeto es superior a quinientos francos, se requiere de un documento autentico o privado.",,
abierta,¿CUÁLES SON LAS CONDICIONES DE FORMA DEL MANDATO?,Derecho,,,,,,,,"Este (el mandato), exige una voluntad expresa de parte del mandante; pero es suficiente con la voluntad tácita del mandatario",,
abierta,¿CUÁL ES LA EXTENSION DEL MANDATO?,Derecho,,,,,,,,Puede ser General o Especial y se puede aplicar a todos los negocios del mandante o a algunos de ellos.,,
abierta,¿CUÁLES SON LAS FACULTADES DEL MANDATARIO?,Derecho,,,,,,,,"Estas se limitan a los actos de administración; salvo que en el título del mandato, estas estén indicadas.",,
abierta,¿CUÁLES SON LAS OBLIGACIONES DEL MANDATARIO?,Derecho,,,,,,,,"Tiene la obligación de cumplir exactamente la misión que se le haya encomendado, bajo pena de responder por los daños y perjuicios que se causen. Estas responsabilidades, se aprecian con menos severidad, cuando el mandato es gratuito que cuando es oneroso.",,
abierta,¿CUÁL ES EL CONCEPTO DE CONTRATO DE PRESTAMO GENERAL?,Derecho,,,,,,,,"Es un contrato por el cual una persona, llamada Prestatario, entrega a otra, llamada deudor una cosa individualizada o determinadas de cosas fungibles, con la obligación de restituirla en especie o en su equivalente, al expirar el plazo fijado.",,
abierta,¿CUÁNTAS CLASES DE CONTRATOS DE PRESTAMO HAY Y CUALES SON?,Derecho,,,,,,,,"Hay tres clases de préstamos, a saber: Préstamo de uso o Comodato. Préstamo de consumo o mutuo. Mutuo con Interés.",,
abierta,QUE ES EL CONTRATO DE PRESTAMO DE USO O COMODATO:,Derecho,,,,,,,,"Es un contrato por el cual una de las partes, entrega a otra una cosa para servirse de ella con la obligación de devolverla después de haberla usado. Este es gratuito.",,
abierta,CONCEPTO DE PRESTAMO DE CONSUMO O MUTUO:,Derecho,,,,,,,,"Es un préstamo que recae sobre cosas fungibles, cuya propiedad se transfiere al deudor.",,
abierta,¿QUÉ ES EL CONTRATO DE PRESTAMO MUTUO CON INTERES?,Derecho,,,,,,,,"Es aquel cuando el deudor debe restituir la cantidad igual a la que ha recibido, más el interés legal fijado por las partes.",,
abierta,¿CUÁLES SON LAS CARACTERISTICAS ESPECIFICAS DEL CONTRATO DE PRESTAMO?,Derecho,,,,,,,,Que es un Contrato Real. Que es un contrato Unilateral.,,
abierta,"EN EL CONTRATO DE COMODATO, CUALES SON LAS OBLIGACIONES DEL COMODATARIO Y LAS DEL COMODANTE:",Derecho,,,,,,,,"-Las del Comodatario: Velar por la guarda y conservación de la cosa prestada. No puede hacer de las cosas, más que el uso que determine su naturaleza o el convenio; bajo pena de daños y perjuicios. -Las del Comodante: No puede él, exigir la entrega de la cosa, antes del vencimiento del término convenido.",,
abierta,EN QUÉ CONSISTE LA CONSTITUCION DE RENTA:,Derecho,,,,,,,,"Consiste en el contrato en virtud del cual, una persona llamada Credirrentista, enajena en provecho de otra, llamada Debirrentista, un capital en dinero, pero que dará origen a una renta. Es decir, al pago de una serie de pensiones, en las condiciones fijadas por los interesados.",,
abierta,¿ QUÉ ES EL ANATOCISMO?,Derecho,,,,,,,,"Consiste en capitalizar los intereses de una suma de dinero, haciéndolos, a su vez, productivos de intereses.",,
abierta,¿QUÉ ES EL CONTRATO DE DEPOSITO?,Derecho,,,,,,,,"Es un contrato por el cual se recibe un objeto, con obligación de guardarlo y devolverlo en especie. Es un contrato Real.",,
abierta,OBLIGACIONES DEL DEPOSITANTE Y DEL DEPOSITARIO:,Derecho,,,,,,,,"Del Positante: Reembolsar al depositario, los gastos realizados para la conservación de la cosa. Reparar las pérdidas ocasionadas a dicho depositario. Pagarle una retribución si se ha estipulado. Del Depositario:",,
abierta,¿QUÉ ES EL DEPOSITO NECESARIO?,Derecho,,,,,,,,"Es el depósito efectuado bajo la fuerza de una necesidad absolutamente imperiosa, con objeto de sustraer la cosa depositada a una perdida inminente.",,
abierta,¿QUÉ ES EL DEPOSITO HOTELERO?,Derecho,,,,,,,,No es más que cuando los posaderos son responsables como depositarios de los efectos llevados por los viajeros que alberguen en su casa y es considerado como depósito necesario.,,
abierta,¿ QUÉ ES EL DEPOSITO IRREGULAR’,Derecho,,,,,,,,"Es el contrato por medio del cual el depositario no está obligado a devolver la cosa depositada, sino el equivalente en cosas de la misma especie y calidad.",,
abierta,¿QUÉ ES CONTRATO DE VENTA?,Derecho,,,,,,,,"Es la expresión de la transmisión de la obligación a título particular y oneroso; es decir, que es el contrato por el cual una persona llamada Vendedor, se obliga a transferir a otra (comprador), la propiedad de una cosa, mediante una contraprestación en dinero, llamado precio.",,
abierta,¿CUÁLES SON LOS ELEMENTOS CONSTITUTIVOS DEL CONTRATO DE VENTA?,Derecho,,,,,,,,Es un contrato fundamentado en el con sensualismo. Transmisión de un derecho Real. El pago de una prestación.,,
abierta,¿QUÉ ES LA PROMESA DE VENTA?,Derecho,,,,,,,,No es más que cuando una persona se compromete con otra a celebrar una venta o por el contrario a comprar una cosa.,,
abierta,¿QUÉ ES LA VENTA CON ARRAS?,Derecho,,,,,,,,"Es el equivalente a una suma de dinero entregada por una de las partes a titulo, sea de prueba del contrato, o como medio de liberarse de él.",,
abierta,¿CUÁLES SON LAS MODALIDADES DE CONSENTIMIENTO EN EL CONTRATO DE VENTA?,Derecho,,,,,,,,"Del consentimiento en materia de venta. Promesa de venta y Arras. Venta de cosas que se miden, gustan o prueban (modalidades del consentimiento). De la cosa vendida y del precio. Capacidad en materia de venta.",,
abierta,EXPLIQUE EN QUE CONSISTE LA LESION EN EL CONTRATO DE VENTA:,Derecho,,,,,,,,"Consiste en que si el vendedor ha sido lesionado en más de la siete duodécimas partes del precio de un inmueble, tiene derecho a pedir la rescisión de la venta, aunque haya renunciado expresamente a ella en el contrato, o declarado que donaba el excedente.",,
abierta,¿CUÁLES SON LAS OBLIGACIONES DEL VENDEDOR Y DEL COMPRADOR EN EL CONTRATO DE VENTA?,Derecho,,,,,,,,#¿NOMBRE?,,
abierta,¿QUÉ ES LA RETROVENTA?,Derecho,,,,,,,,"Es la cláusula por la cual el vendedor se reserva recuperar la cosa vendida, mediante la restitución del precio y de ciertos accesorios, en un plazo máximo de cinco años.",,
abierta,¿ EN QUÉ CONSISTE LA VENTA DE DERECHOS HEREDITARIOS?,Derecho,,,,,,,,"Se refiere a la sucesión recibida por una persona; y que enajena en provecho de un coheredero o de un tercero; por tanto, se trata de una venta que opera la transmisión a titulo universal.",,
abierta,¿EN QUÉ CONSISTE LA LICITACIÓN?,Derecho,,,,,,,,Consiste en una venta en subasta de un bien indiviso con objeto de hacer cesar la indivisión.,,
abierta,¿EN QUE COSISTE LA CESIÓN Y LA TRANSMISIÓN DE DERECHOS LITIGIOSOS?,Derecho,,,,,,,,"En cuanto a la cesión: El deudor de un crédito cedido puede liberarse de la deuda, pagando al cesionario el precio real de la cesión con los gastos y costas líquidos; y los intereses contados desde el día en que el cesionario haya pagado el precio de la cesión. La transmisión de derechos litigiosos: Consiste en que tan pronto como exista una cuestión judicial sobre el fondo Del derecho, se reputa que la cosa esta litigiosa.",,
abierta,¿QUÉ ES LA DACION EN PAGO Y VENTA?,Derecho,,,,,,,,"Se ha pretendido indicar que la dación en pago, es una venta; sin embargo, únicamente se admite que la dación en pago es una Novación por cambio de objeto, acompañada de la ejecución inmediata de la nueva obligación.",,
abierta,¿QUÉ ES LA PERMUTA?,Derecho,,,,,,,,"Es un contrato por el cual, las partes se dan respectivamente una cosa por otra. Esta se efectúa al igual que la venta, por el solo consentimiento.",,
abierta,¿QUÉ ES EL CONTRATO DE ARRENDAMIENTO?,Derecho,,,,,,,,"Es un contrato por el cual una persona se obliga a procurar a otra, el goce de una cosa mueble o inmueble, durante un tiempo determinado y mediante cierto precio; es decir, un precio proporcional al tiempo.",,
abierta,¿CÓMO SE PRUEBA EL CONTRATO DE ARRENDAMIENTO DE COSAS?,Derecho,,,,,,,,"Este se prueba por escrito o verbal; cuando es por escrito, no hay nada que decir particularmente. Ahora bien, cuando se trata verbalmente (juramento), este (el arrendamiento), solo puede deferirse a quien lo niegue. Cuando el arrendamiento verbal se haya cumplido parcialmente y se discute su precio; se le dará fe al propietario bajo su juramento, siempre y cuando el inquilino no quiera el avalúo de peritos; en cuyo caso si lo prefiere, los gastos en que se incurra, Irán por su cuenta, si el precio de los mismos (de los peritos) está por encima del declarado.",,
abierta,¿CUÁL ES LA DURACION POSIBLE DEL CONTRATO DE ARRENDAMIENTO DE COSAS?,Derecho,,,,,,,,"Su duración máxima es de 99 años; mas allá de este límite, el contrato se considera absolutamente nulo; ya que los tribunales no pueden reducir su duración.",,
abierta,¿CUÁLES SON LOS EFECTOS DEL ARRENDAMIENTO DESDE EL PUNTO DE VISTA DE LAS OBLIGACIONES DEL ARRENDADOR?,Derecho,,,,,,,,"El arrendador debe entregar la cosa en buen estado, haciendo todas las reparaciones necesarias. Debe garantizar al arrendador por todos los vicios o defectos de la cosa arrendada, que impiden su uso, aun cuando hubieron sido ignorados por el arrendador al celebrar el contrato. El arrendador debe procurar al arrendatario el goce pacifico de la cosa arrendada; esto quiere decir, que no debe perturbar por si mismo al arrendatario y que además, debe garantizarlo contra todas las perturbaciones de derecho, evocando el contrato de venta.",,
abierta,¿ CUÁLES SON LOS EFECTOS DEL ARRENDAMIENTO CONSIDERADO DESDE EL PUNTO DE VISTA DEL ARRENDATARIO?,Derecho,,,,,,,,"Pagar la renta pactada. Usar la cosa como administrador diligente y cuidadoso y conforme al destino de ésta; es decir, la obligación para el arrendatario de hacer las reparaciones locales necesarias. Vigilar por la conservación de la cosa. Restituir la cosa al terminar el arrendamiento.",,
abierta,¿ CUÁL ES LA RESPONSABILIDAD DEL ARRENDATARIO EN CASO DE INCENDIO?,Derecho,,,,,,,,"El arrendatario será responsable de éste; siempre y cuando no demuestre que el mismo fue causado fortuitamente, por fuerza mayor, o por vicio en la construcción o que dicho fuego provino de una casa vecina. Cuando hay varios inquilinos, todos son solidariamente responsables por el incendio; siempre que no se demuestre que el incendio tuvo su origen en la habitación de uno de ellos, en cuyo caso, éste será únicamente responsable por el mismo.",,
abierta,EXPLIQUE EN QUE CONSISTE EL SUBARRENDAMIENTO Y LA CESION DE ARRENDAMIENTO?,Derecho,,,,,,,,"Consiste en que el inquilino tiene derecho a subarrendar y ceder el arrendamiento a tercera persona; siempre que no se le haya privado de esta facultad, lo que se puede hacer total o parcialmente. Esta cláusula es siempre expresa.",,
abierta,¿CUÁLES SON LAS CAUSAS DE TERMINACION DEL ARRENDAMIENTO?,Derecho,,,,,,,,"Art. 1737 Termina de pleno a la expiración del término fijado, cuando se hizo por escrito, sin necesidad de notificar el desahucio.",,
abierta,¿CUÁL ES LA NATURALEZA DEL DERECHO DE ARRENDAMIENTO?,Derecho,,,,,,,,"CONTRATO CONSENSUAL: No requiere ninguna forma de validez del contrato de arrendamiento de cosas, que puede celebrarse verbalmente. CONTRATO A TITULO ONEROSO: El precio, es un elemento esencial del arrendamiento de cosas: La situación de Una cosa a disposición de una persona, a título gratuito, es un comodato, y no un arrendamiento; a falta de precio, el contrato de arrendamiento de cosas es nulo. CONTRATO SIGNALAGMATICO: El arrendamiento crea obligaciones con cargo a las dos partes. Así, pues se le Aplican al arrendamiento las reglas de la excepción Non Adimpleti Contractus, de la teoría del riesgo y la de la resolución judicial. CONTRATO DE CUMPLIMIENTO SUCESIVO: Las obligaciones que contraer, pesan sobre las partes durante todo El transcurso del arrendamiento. En principio, la duración del contrato se fija libremente por las partes; sin embargo, leyes recientes le suelen conceder al arrendatario el derecho a mantenerse en la finca o el derecho a la revocación del arrendamiento.",,
abierta,¿QUÉ ES EL ARRENDAMIENTO ENFITEUTICO?,Derecho,,,,,,,,"(Dar en arrendamiento por un plazo que permita plantarla) Especie de vinculación inmueble consistente en un derecho de goce sobre la cosa ajena, a largo plazo, (de 18 a 99 años) cesible, embargable, hipotecable, y resultante de un contrato especial, la locación enfitèutica. No existe como figura en nuestro Código.",,
abierta,¿QUÉ ES LA APARCERIA?,Derecho,,,,,,,,"Es el contrato hecho por el propietario de los animales por el cual este se obliga a dividir el provecho o disfrute y a quien se les confía un bien durante cierto tiempo, y por un precio determinado.",,
abierta,DEFINA CONTRATOS ALEATORIOS?,Derecho,,,,,,,,"Son convenios recíprocos, cuyos efectos de pérdidas y beneficios, por las partes, para una de ellas o por muchas de ellas, según sea el caso, dependen de un suceso incierto. Por ejemplo podemos citar, el contrato de seguro, préstamo a la gruesa, el juego y apuesta, y otros.",,
abierta,DEFINA CONTRATO DE SEGUROS?,Derecho,,,,,,,,"Es el contrato por el cual una persona llamada asegurador, promete a otra, llamada asegurado, indemnizarlo de una perdida eventual a la cual está expuesta, mediante una suma prima pagada por el asegurado al asegurador.",,
abierta,¿Qué se entiende por derecho de familia?,Derecho,,,,,,,,"El Derecho de familia, es el conjunto de normas e instituciones jurídicas que regulan las relaciones personales y patrimoniales de los miembros que integran la familia, entre sí y respecto de terceros. Tales relaciones se originan a partir del matrimonio y del parentesco. Es el elemento natural y fundamental de la sociedad y tiene derecho a la protección de la sociedad y del Estado. Engloba a todas las personas unidas por un lazo de parentesco o de afinidad, se extiende a todos os limites lejanos que nuestro derecho positivo establece en el duodécimo grado, en esta acepción descansa a la vez en la comunidad de sangre, en el matrimonio y en la adopción. En sentido mucho más restringido y muy diferente, designa la familia las personas que viven bajo el mismo techo: padre, madre, hijos, y si hubiere lugar nietos y aun colaterales. Es la agrupación restringida constituida por el padre, la madre, los hijos.",,
abierta,¿Cuál es el origen del concepto de familia?,Derecho,,,,,,,,"La familia tiene su origen en el establecimiento de una alianza entre dos o más grupos de descendencia a través del enlace matrimonial entre dos de sus miembros. La familia está constituida por los parientes, es decir, aquellas personas que por cuestiones de consanguinidad, afinidad, adopción u otras razones diversas, hayan sido acogidas como miembros de esa colectividad.",,
abierta,¿Cuál es la importancia social de la familia?,Derecho,,,,,,,,"La Familia es la base de la sociedad civil, solamente en la familia las personas pueden ser debidamente criadas, educadas y recibir la formación de su carácter que les hará buenos hombres y buenos ciudadanos. La familia es lo mas importante y cuidadoso que debemos tener. Tener una buena familia es construir una buena educación y formación para nuestros hijos. La familia deben ser unidas en todas las situaciones que la vida nos da en una familia debemos de tener comprensión, respeto, dialogo, colaborarse y tratar que juntos las cosas se un poco mas fácil; el reflejo de una familia se ve en los formación y educación de sus hijos. El deber como padres es tratar de darles a los hijos un buen ejemplo para que en el futuro ellos tengan una buena familia. La familia siempre ha sido y es, el principal pilar de la sociedad. Es el lugar donde los miembros nacen, aprenden, se educan y desarrollan. Debe ser refugio, orgullo y alegría de todos sus miembros.",,
abierta,Parentesco.,Derecho,,,,,,,,"El matrimonio es un contrato por el cual el hombre y la mujer se unen jurídicamente con la intención de formar una vida en común. El matrimonio. Es la unión legítima de un hombre y una mujer, para llevar vida en común y fundar un hogar. Es también una ceremonia civil o religiosa destinada a la creación del vínculo del matrimonio. Es La sociedad del hombre y la mujer que se unen para perpetuar su especie, para ayudarse, para socorrerse mutuamente, para llevar el peso de la vida y compartir su común destino. Es la unión del hombre y de la mujer contraída solemnemente y de conformidad con la Ley civil; se deduce de esta definición que el matrimonio es un contrato; que dicho contrato es solemne, que se manifiesta en una asociación de personas, que cae bajo la jurisdicción de la ley civil.",,
abierta,Clases de parentesco.,Derecho,,,,,,,,"Es el lazo que existe tanto entre personas de las cuales una desciende de la otra (hijos y padre, nietos y abuelo), como entre personas que descienden de un progenitor común (hermanos y hermanas, primos). En el primer caso el parentesco es directo y en el segundo es colateral. Es el vínculo de familia que une a dos personas. Vínculo jurídico entre dos personas en razón de la consanguinidad, del matrimonio o de la adopción.",,
abierta,¿Cuáles son las condiciones requeridas para celebrar matrimonio?,Derecho,,,,,,,,"Puede ser: por consanguineidad y/o afinidad y se computa en base a la línea y grado. -Consanguíneo.- Relación jurídica entre personas que descienden unas de otras o de un tronco común. -Afinidad.- Relación jurídica entre una persona y los parientes de su cónyuge. Se adquiere por el matrimonio, y se da entre los parientes consanguíneos del esposo con la esposa y entre los parientes consanguíneos de ésta con su cónyuge. El grado de parentesco es idéntico al que tiene el otro cónyuge, es decir, los padres de un cónyuge son padres por afinidad del otro, de igual manera, los hermanos, tíos, etc. Civil.- Relación jurídica entre adoptante y adoptado. Así son parientes en línea recta los que descienden unos de otros y en línea colateral los que sin descender unos de otros, poseen un ascendiente en común. El grado. Es la cantidad de generaciones que distancian a un pariente de otro, así los hermanos carnales son parientes consanguíneas colaterales en segundo grado. Los hermanos también admiten una clasificación entre carnales (doble conjunción) y paternos o maternos (simple conjunción). Cada generación que separa a un pariente de otro. Forma de contar los grados de parentesco.",,
abierta,¿Clasifique y enumere las prohibiciones para la celebración del Matrimonio?,Derecho,,,,,,,,"El hombre antes de los 18 años y la mujer antes de cumplir los 15 años, no pueden contraer matrimonio. Art. 144, Código Civil. No existe matrimonio, si no hay consentimiento. Art. 145 Código Civil. No se puede contraer segundo matrimonio sin la disolución del primero. Art. 146 C.C. El hijo que no haya cumplido 25 años, y la hija que no haya cumplido 21 años, no pueden contraer matrimonio sin el consentimiento de sus padres. Art. 148 C.C. Si ha muerto uno de los dos cónyuges o esta imposibilitado de manifestar su voluntad, basta el consentimiento del otro. Art. 149 c.c. Si han muertos los padres o están imposibilitado de manifestar su voluntad, lo reemplazarán los abuelos, y si hay disentimiento entre las dos líneas, el empate produce el consentimiento. Art. 150. Los hijos de familia que hayan llegado a la mayor de edad definida en el art. 148 están obligados antes de contraer matrimonio, a pedir acto formal y respetuoso el consejo de sus padres, o el de sus abuelos cuando aquello hubieren muerto o no puedan manifestar su voluntad. Desde la mayor edad de treinta años cumplidos en los hijos y 25 en las hijas, el acto respetuoso prescrito por el art. Precedente, sobre el cual no hubiere recaído consentimiento, se producirá otras dos veces, de mes en mes después de la tercera petición se podrá celebrar el matrimonio. Cumplido los treinta años, podrá celebrarse el matrimonio un mes después de la petición respetuosa de consejo a la que no haya seguido el consentimiento. La petición respetuosa se notificará a aquel o a aquellos de los ascendientes designados en el artículo 151 por dos notarios o por un notario y dos testigos, y en el expediente que al efecto debe formarse, se hará mención de la respuesta. Art. 155.- En caso de ausencia del ascendiente, al cual debe hacerse la petición respetuosa, se pasará a la celebración del matrimonio, exhibiendo la sentencia declaratoria de la ausencia; y en defecto de dicha sentencia, de la que hubiere dispuesto la información, o si no se hubiere practicado, un acta de notoriedad por el Juez de Paz del lugar en que el ascendiente haya tenido su último domicilio conocido. El acta contendrá la declaración de cuatro testigos llamados de oficio por aquel funcionario. Art. 156.- Los oficiales del estado civil que hayan procedido a la celebración de matrimonios de hijos o hijas de familia, menores respectivamente de veinticinco y veintiún años cumplidos, sin que en el acta de matrimonio se mencione el consentimiento de los padres, abuelos o familia en los casos correspondientes serán, a instancia de las partes interesadas o del fiscal hecha al tribunal de primera instancia del lugar en que el matrimonio se haya celebrado, condenados a la multa fijada en el artículo 192 además a una prisión, que no durará menos de seis meses. Art. 157.- Cuando en los casos prescritos no hubieren precedido al matrimonio las peticiones respetuosas de consejo, el oficial del estado civil que lo hubiere celebrado será condenado a la misma multa y a prisión por lo menos de un mes. Art. 158.- Las disposiciones contenidas en los artículos 148 y 149 y las de los artículos 151 y 155, relativas a la petición respetuosa que debe hacerse a los padres en los casos previstos en dichos artículos, son aplicables a los hijos naturales legalmente reconocidos. Art. 159.- El hijo natural que no haya sido reconocido, y el que después de haberlo sido, haya perdido sus padres, o si no pueden éstos manifestar su voluntad, no podrá casarse antes de pasar los veinticinco años sin obtener previamente el consentimiento de un tutor nombrado ad hoc. Art. 160.- Si no existen los padres o abuelos o hubiese imposibilidad de manifestar su voluntad, los hijos o hijas menores de veintiún años no pueden contraer matrimonio sin el consentimiento del consejo de familia. Art. 161.- En la línea directa el matrimonio está prohibido entre todos los ascendientes y descendientes legítimos o naturales y los afines en la misma línea. Art. 162.- En la línea colateral se prohíbe el matrimonio entre hermanos legítimos o naturales, y los afines del mismo grado. Art. 163.- También se prohíbe el matrimonio entre tío y sobrina o tía y sobrino. Art. 164.- Sin embargo, por causas graves, podrá el Gobierno dispensar las prohibiciones establecidas respecto de Los cuñados por el artículo 162, y por el artículo 163 entre tío y sobrina y tía y sobrino.",,
